,cam,site,location,purpose,streamside,instdate,remdatefill,FileName,DateTimeOriginal,folderdateend,folderdatestart
620,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0394.JPG,2011-01-01 02:49:24,2015-05-07,2014-02-04
621,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0395.JPG,2011-01-01 02:50:01,2015-05-07,2014-02-04
622,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0396.JPG,2011-01-01 02:51:27,2015-05-07,2014-02-04
623,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0397.JPG,2011-01-01 02:53:07,2015-05-07,2014-02-04
624,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0398.JPG,2011-01-01 02:53:56,2015-05-07,2014-02-04
625,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0399.JPG,2011-01-01 02:55:15,2015-05-07,2014-02-04
626,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0400.JPG,2011-01-01 02:55:36,2015-05-07,2014-02-04
627,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0401.JPG,2011-01-01 02:56:24,2015-05-07,2014-02-04
628,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0402.JPG,2011-01-01 02:57:58,2015-05-07,2014-02-04
629,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0403.JPG,2011-01-01 02:59:02,2015-05-07,2014-02-04
630,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0404.JPG,2011-01-01 03:00:04,2015-05-07,2014-02-04
631,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0405.JPG,2011-01-01 03:01:44,2015-05-07,2014-02-04
632,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0406.JPG,2011-01-01 03:02:57,2015-05-07,2014-02-04
633,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0407.JPG,2011-01-01 03:03:26,2015-05-07,2014-02-04
634,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0408.JPG,2011-01-01 03:04:31,2015-05-07,2014-02-04
635,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0409.JPG,2011-01-01 03:05:49,2015-05-07,2014-02-04
636,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0410.JPG,2011-01-01 03:05:49,2015-05-07,2014-02-04
637,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0411.JPG,2011-01-01 03:07:24,2015-05-07,2014-02-04
638,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0412.JPG,2011-01-01 03:09:03,2015-05-07,2014-02-04
639,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0413.JPG,NA,2015-05-07,2014-02-04
640,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0414.JPG,2011-01-01 03:09:34,2015-05-07,2014-02-04
641,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0415.JPG,2011-01-01 03:11:11,2015-05-07,2014-02-04
642,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0416.JPG,2011-01-01 03:11:48,2015-05-07,2014-02-04
643,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0417.JPG,2011-01-01 00:00:00,2015-05-07,2014-02-04
644,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0418.JPG,2011-01-01 00:01:59,2015-05-07,2014-02-04
645,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0419.JPG,2011-01-01 00:02:49,2015-05-07,2014-02-04
646,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0420.JPG,2011-01-01 00:03:36,2015-05-07,2014-02-04
647,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0421.JPG,2011-01-01 00:05:08,2015-05-07,2014-02-04
648,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0422.JPG,2011-01-01 00:00:46,2015-05-07,2014-02-04
649,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0423.JPG,2011-01-01 00:01:40,2015-05-07,2014-02-04
650,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0424.JPG,2011-01-01 00:02:42,2015-05-07,2014-02-04
651,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0425.JPG,2011-01-01 00:03:21,2015-05-07,2014-02-04
652,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0426.JPG,2011-01-01 00:07:13,2015-05-07,2014-02-04
653,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0427.JPG,2011-01-01 00:08:09,2015-05-07,2014-02-04
654,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0428.JPG,2011-01-01 00:00:00,2015-05-07,2014-02-04
655,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0429.JPG,NA,2015-05-07,2014-02-04
656,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0430.JPG,2011-01-01 00:01:43,2015-05-07,2014-02-04
657,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0431.JPG,2011-01-01 00:02:23,2015-05-07,2014-02-04
658,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0432.JPG,2011-01-01 00:02:51,2015-05-07,2014-02-04
659,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0433.JPG,2011-01-01 00:03:05,2015-05-07,2014-02-04
660,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0434.JPG,2011-01-01 00:05:39,2015-05-07,2014-02-04
661,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0435.JPG,2011-01-01 00:06:26,2015-05-07,2014-02-04
662,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0436.JPG,2011-01-01 00:07:52,2015-05-07,2014-02-04
663,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0437.JPG,2011-01-01 00:09:03,2015-05-07,2014-02-04
664,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0438.JPG,2011-01-01 00:09:59,2015-05-07,2014-02-04
665,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0439.JPG,2011-01-01 00:11:23,2015-05-07,2014-02-04
666,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0440.JPG,2011-01-01 00:11:46,2015-05-07,2014-02-04
667,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0441.JPG,2011-01-01 00:13:42,2015-05-07,2014-02-04
668,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0442.JPG,2011-01-01 00:14:36,2015-05-07,2014-02-04
669,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0443.JPG,2011-01-01 00:15:13,2015-05-07,2014-02-04
670,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0444.JPG,2011-01-01 00:16:05,2015-05-07,2014-02-04
671,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0445.JPG,2011-01-01 00:00:00,2015-05-07,2014-02-04
672,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0446.JPG,2011-01-01 00:01:00,2015-05-07,2014-02-04
673,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0447.JPG,2011-01-01 00:02:24,2015-05-07,2014-02-04
674,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0448.JPG,2011-01-01 00:02:43,2015-05-07,2014-02-04
675,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0449.JPG,2011-01-01 00:03:50,2015-05-07,2014-02-04
676,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0450.JPG,2011-01-01 00:04:24,2015-05-07,2014-02-04
677,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0451.JPG,2011-01-01 00:05:50,2015-05-07,2014-02-04
678,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0452.JPG,2011-01-01 00:06:25,2015-05-07,2014-02-04
679,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0453.JPG,2011-01-01 00:06:46,2015-05-07,2014-02-04
680,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0454.JPG,2011-01-01 00:00:00,2015-05-07,2014-02-04
681,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0455.JPG,NA,2015-05-07,2014-02-04
682,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0456.JPG,NA,2015-05-07,2014-02-04
683,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0457.JPG,2011-01-01 00:00:16,2015-05-07,2014-02-04
684,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0458.JPG,2011-01-01 00:03:15,2015-05-07,2014-02-04
685,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0459.JPG,2011-01-01 00:04:33,2015-05-07,2014-02-04
686,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0460.JPG,2011-01-01 00:05:11,2015-05-07,2014-02-04
687,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0461.JPG,2011-01-01 00:06:41,2015-05-07,2014-02-04
688,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0462.JPG,2011-01-01 00:07:10,2015-05-07,2014-02-04
689,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0463.JPG,2011-01-01 00:09:28,2015-05-07,2014-02-04
690,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0464.JPG,2011-01-01 00:10:04,2015-05-07,2014-02-04
691,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0465.JPG,2011-01-01 00:10:28,2015-05-07,2014-02-04
692,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0466.JPG,2011-01-01 00:11:12,2015-05-07,2014-02-04
693,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0467.JPG,2011-01-01 00:11:16,2015-05-07,2014-02-04
694,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0468.JPG,2011-01-01 00:15:25,2015-05-07,2014-02-04
695,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0469.JPG,2011-01-01 00:16:16,2015-05-07,2014-02-04
696,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0470.JPG,2011-01-01 00:17:01,2015-05-07,2014-02-04
697,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0471.JPG,2011-01-01 00:17:14,2015-05-07,2014-02-04
698,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0472.JPG,2011-01-01 00:17:31,2015-05-07,2014-02-04
699,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0473.JPG,2011-01-01 00:18:29,2015-05-07,2014-02-04
700,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0474.JPG,2011-01-01 00:19:50,2015-05-07,2014-02-04
701,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0475.JPG,2011-01-01 00:21:43,2015-05-07,2014-02-04
702,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0476.JPG,2011-01-01 00:23:21,2015-05-07,2014-02-04
703,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0477.JPG,2011-01-01 00:24:19,2015-05-07,2014-02-04
704,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0478.JPG,2011-01-01 00:25:57,2015-05-07,2014-02-04
705,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0479.JPG,2011-01-01 00:28:52,2015-05-07,2014-02-04
706,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0480.JPG,2011-01-01 00:29:20,2015-05-07,2014-02-04
707,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0481.JPG,2011-01-01 00:31:07,2015-05-07,2014-02-04
708,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0482.JPG,2011-01-01 00:33:30,2015-05-07,2014-02-04
709,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0483.JPG,2011-01-01 00:33:30,2015-05-07,2014-02-04
710,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0484.JPG,2011-01-01 00:34:21,2015-05-07,2014-02-04
711,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0485.JPG,2011-01-01 00:34:58,2015-05-07,2014-02-04
712,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0486.JPG,2011-01-01 00:35:20,2015-05-07,2014-02-04
713,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0487.JPG,2011-01-01 00:36:27,2015-05-07,2014-02-04
714,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0488.JPG,2011-01-01 00:37:46,2015-05-07,2014-02-04
715,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0489.JPG,2011-01-01 00:38:15,2015-05-07,2014-02-04
716,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0490.JPG,2011-01-01 00:39:12,2015-05-07,2014-02-04
717,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0491.JPG,2011-01-01 00:42:41,2015-05-07,2014-02-04
718,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0492.JPG,2011-01-01 00:43:08,2015-05-07,2014-02-04
719,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0493.JPG,2011-01-01 00:44:05,2015-05-07,2014-02-04
720,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0494.JPG,2011-01-01 00:45:29,2015-05-07,2014-02-04
721,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0495.JPG,2011-01-01 00:46:50,2015-05-07,2014-02-04
722,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0496.JPG,2011-01-01 00:47:23,2015-05-07,2014-02-04
723,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0497.JPG,2011-01-01 00:48:22,2015-05-07,2014-02-04
724,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0498.JPG,2011-01-01 00:49:10,2015-05-07,2014-02-04
725,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0499.JPG,2011-01-01 00:49:41,2015-05-07,2014-02-04
726,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0500.JPG,2011-01-01 00:50:56,2015-05-07,2014-02-04
727,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0501.JPG,2011-01-01 00:51:37,2015-05-07,2014-02-04
728,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0502.JPG,2011-01-01 00:52:05,2015-05-07,2014-02-04
729,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0503.JPG,NA,2015-05-07,2014-02-04
730,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0504.JPG,2011-01-01 00:53:56,2015-05-07,2014-02-04
731,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0505.JPG,2011-01-01 00:55:05,2015-05-07,2014-02-04
732,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0506.JPG,2011-01-01 00:55:45,2015-05-07,2014-02-04
733,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0507.JPG,2011-01-01 00:57:00,2015-05-07,2014-02-04
734,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0508.JPG,2011-01-01 00:58:24,2015-05-07,2014-02-04
735,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0509.JPG,2011-01-01 00:58:39,2015-05-07,2014-02-04
736,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0510.JPG,2011-01-01 01:01:25,2015-05-07,2014-02-04
737,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0511.JPG,2011-01-01 01:01:48,2015-05-07,2014-02-04
738,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0512.JPG,2011-01-01 01:02:33,2015-05-07,2014-02-04
739,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0513.JPG,2011-01-01 01:03:06,2015-05-07,2014-02-04
740,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0514.JPG,2011-01-01 01:03:22,2015-05-07,2014-02-04
741,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0515.JPG,2011-01-01 01:16:15,2015-05-07,2014-02-04
742,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0516.JPG,2012-01-23 15:05:53,2015-05-07,2014-02-04
743,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0517.JPG,2012-01-23 15:08:24,2015-05-07,2014-02-04
744,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0518.JPG,2033-04-09 05:25:29,2015-05-07,2014-02-04
745,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0519.JPG,2033-04-09 15:12:02,2015-05-07,2014-02-04
746,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0520.JPG,2033-04-09 15:13:33,2015-05-07,2014-02-04
747,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0521.JPG,2011-01-01 00:00:00,2015-05-07,2014-02-04
748,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0522.JPG,2011-01-01 00:02:18,2015-05-07,2014-02-04
749,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0523.JPG,2011-01-01 00:00:00,2015-05-07,2014-02-04
750,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0524.JPG,2011-01-01 00:00:00,2015-05-07,2014-02-04
751,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0525.JPG,NA,2015-05-07,2014-02-04
752,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0526.JPG,2011-01-01 00:01:11,2015-05-07,2014-02-04
753,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0527.JPG,2011-01-01 00:01:11,2015-05-07,2014-02-04
754,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0528.JPG,2011-01-01 00:00:00,2015-05-07,2014-02-04
755,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0529.JPG,2011-01-01 00:00:22,2015-05-07,2014-02-04
756,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0530.JPG,2011-01-01 00:04:37,2015-05-07,2014-02-04
757,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0531.JPG,2011-01-01 00:07:41,2015-05-07,2014-02-04
758,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0532.JPG,2011-01-01 00:11:07,2015-05-07,2014-02-04
759,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0533.JPG,2011-01-01 00:00:00,2015-05-07,2014-02-04
760,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0534.JPG,2011-01-01 00:01:44,2015-05-07,2014-02-04
761,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0535.JPG,2011-01-01 00:05:13,2015-05-07,2014-02-04
762,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0536.JPG,2011-01-01 00:05:13,2015-05-07,2014-02-04
763,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0537.JPG,2011-01-01 00:14:02,2015-05-07,2014-02-04
764,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0538.JPG,2011-01-01 00:17:18,2015-05-07,2014-02-04
765,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0539.JPG,2011-01-01 00:17:44,2015-05-07,2014-02-04
766,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0540.JPG,2011-01-01 00:23:08,2015-05-07,2014-02-04
767,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0541.JPG,2011-01-01 00:25:46,2015-05-07,2014-02-04
768,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0542.JPG,2011-01-01 00:26:20,2015-05-07,2014-02-04
769,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0543.JPG,2011-01-01 00:27:12,2015-05-07,2014-02-04
770,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0544.JPG,2011-01-01 00:28:36,2015-05-07,2014-02-04
771,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0545.JPG,2011-01-01 00:29:10,2015-05-07,2014-02-04
772,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0546.JPG,2011-01-01 00:30:30,2015-05-07,2014-02-04
773,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0547.JPG,2011-01-01 00:30:52,2015-05-07,2014-02-04
774,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0548.JPG,2011-01-01 00:31:04,2015-05-07,2014-02-04
775,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0549.JPG,2011-01-01 00:31:39,2015-05-07,2014-02-04
776,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0550.JPG,2011-01-01 00:32:28,2015-05-07,2014-02-04
777,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0551.JPG,2011-01-01 00:33:32,2015-05-07,2014-02-04
778,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0552.JPG,2011-01-01 00:39:47,2015-05-07,2014-02-04
779,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0553.JPG,2011-01-01 00:41:49,2015-05-07,2014-02-04
780,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0554.JPG,2011-01-01 00:43:13,2015-05-07,2014-02-04
781,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0555.JPG,2011-01-01 00:45:06,2015-05-07,2014-02-04
782,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0556.JPG,2011-01-01 00:45:43,2015-05-07,2014-02-04
783,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0557.JPG,2011-01-01 00:45:47,2015-05-07,2014-02-04
784,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0558.JPG,2011-01-01 00:49:53,2015-05-07,2014-02-04
785,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0559.JPG,2011-01-01 00:50:10,2015-05-07,2014-02-04
786,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0561.JPG,2011-01-01 00:52:53,2015-05-07,2014-02-04
787,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0562.JPG,2011-01-01 01:05:00,2015-05-07,2014-02-04
788,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0563.JPG,2011-01-01 01:07:32,2015-05-07,2014-02-04
789,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0564.JPG,2011-01-01 01:08:46,2015-05-07,2014-02-04
790,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0565.JPG,2011-01-01 01:09:07,2015-05-07,2014-02-04
791,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0566.JPG,2011-01-01 01:09:35,2015-05-07,2014-02-04
792,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0567.JPG,2011-01-01 01:10:10,2015-05-07,2014-02-04
793,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0568.JPG,2011-01-01 01:15:31,2015-05-07,2014-02-04
794,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0569.JPG,NA,2015-05-07,2014-02-04
795,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0570.JPG,2011-01-01 01:20:01,2015-05-07,2014-02-04
796,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0571.JPG,2011-01-01 01:20:52,2015-05-07,2014-02-04
797,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0572.JPG,2011-01-01 01:22:29,2015-05-07,2014-02-04
798,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0573.JPG,2011-01-01 01:23:30,2015-05-07,2014-02-04
799,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0574.JPG,2011-01-01 01:24:19,2015-05-07,2014-02-04
800,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0575.JPG,2011-01-01 01:27:06,2015-05-07,2014-02-04
801,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0576.JPG,2011-01-01 01:27:26,2015-05-07,2014-02-04
802,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0577.JPG,2011-01-01 01:28:17,2015-05-07,2014-02-04
803,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0578.JPG,2011-01-01 01:31:04,2015-05-07,2014-02-04
804,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0579.JPG,2011-01-01 01:32:15,2015-05-07,2014-02-04
805,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0580.JPG,2011-01-01 01:33:39,2015-05-07,2014-02-04
806,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0581.JPG,2011-01-01 01:35:42,2015-05-07,2014-02-04
807,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0582.JPG,2011-01-01 01:36:24,2015-05-07,2014-02-04
808,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0583.JPG,2011-01-01 01:38:40,2015-05-07,2014-02-04
809,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0584.JPG,2011-01-01 01:39:30,2015-05-07,2014-02-04
810,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0585.JPG,2011-01-01 01:41:39,2015-05-07,2014-02-04
811,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0586.JPG,2011-01-01 01:42:25,2015-05-07,2014-02-04
812,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0587.JPG,2011-01-01 01:42:57,2015-05-07,2014-02-04
813,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0588.JPG,2011-01-01 01:44:22,2015-05-07,2014-02-04
814,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0589.JPG,2011-01-01 01:45:00,2015-05-07,2014-02-04
815,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0590.JPG,2011-01-01 01:46:33,2015-05-07,2014-02-04
816,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0591.JPG,2011-01-01 01:47:20,2015-05-07,2014-02-04
817,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0592.JPG,2011-01-01 01:48:05,2015-05-07,2014-02-04
818,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0593.JPG,2011-01-01 01:50:20,2015-05-07,2014-02-04
819,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0594.JPG,2011-01-01 01:50:55,2015-05-07,2014-02-04
820,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0595.JPG,2011-01-01 01:52:05,2015-05-07,2014-02-04
821,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0596.JPG,2011-01-01 01:52:34,2015-05-07,2014-02-04
822,35,RNW4,transect,transect,anti,2014-02-04,2015-05-07,PICT0597.JPG,2011-01-01 01:53:07,2015-05-07,2014-02-04
